seed,seed_index,scenario,max_delay,policy,block,selected_num_agents,selected_eta,block_spent,probe_cost,observable_state_proxy,decision_state_proxy,true_error_magnitude,estimated_rho_global,estimated_rho_cluster,estimated_rho_idiosyncratic,true_rho_global,true_rho_cluster,num_agents,eta,proxy_risk,lrv_used,predicted_exploitation_updates
20260741,11,clustered_08,16,fixed_q8_oracle_eta,7,8,0.0025,1992,0,,,0.028242331264761434,0.0,0.8,0.19999999999999996,0.0,0.8,8.0,0.0025,0.0011022378797186057,1.0658525841137703,166.0
20260741,11,clustered_08,16,fixed_q32_oracle_eta,0,32,0.021810154653305155,1980,0,,,0.3,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.021810154653305155,0.018774683197089227,1.1428410076309397,55.0
20260741,11,clustered_08,16,fixed_q32_oracle_eta,1,32,0.021810154653305155,1980,0,,,0.3096888963990111,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.021810154653305155,0.019224978711389423,1.1428410076309397,55.0
20260741,11,clustered_08,16,fixed_q32_oracle_eta,2,32,0.017562521603732995,1980,0,,,0.24093326756744424,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.017562521603732995,0.016729056279423466,1.1428410076309397,55.0
20260741,11,clustered_08,16,fixed_q32_oracle_eta,3,32,0.005946035575013605,1980,0,,,0.09189099741749086,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.005946035575013605,0.006026649744158955,1.1428410076309397,55.0
20260741,11,clustered_08,16,fixed_q32_oracle_eta,4,32,0.009170040432046712,1980,0,,,0.12351790806614499,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.009170040432046712,0.008830095551043889,1.1428410076309397,55.0
20260741,11,clustered_08,16,fixed_q32_oracle_eta,5,32,0.0031046445301837096,1980,0,,,0.06582176598788979,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.0031046445301837096,0.003567445901057326,1.1428410076309397,55.0
20260741,11,clustered_08,16,fixed_q32_oracle_eta,6,32,0.0047880164034928676,1980,0,,,0.08353544387127,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.0047880164034928676,0.005232512524018699,1.1428410076309397,55.0
20260741,11,clustered_08,16,fixed_q32_oracle_eta,7,32,0.0025,1980,0,,,0.05690842528294736,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.0025,0.0027939885480173267,1.1428410076309397,55.0
20260741,11,balanced_08,16,state_correlation_adaptive,0,32,0.0025,1968,96,0.06179861575541229,0.06179861575541229,0.29011222147913407,0.37978338145889734,0.3437139313493946,0.276502687191708,0.4,0.4,32.0,0.0025,0.007450030573685317,15.31149801227626,52.0
20260741,11,balanced_08,16,state_correlation_adaptive,1,1,0.005946035575013605,1996,96,0.7163768556248022,0.7163768556248022,0.20076068181140536,0.23300826889664833,0.553619845755269,0.21337188534808266,0.4,0.4,1.0,0.005946035575013605,0.03030491073903604,8.402556138178825,380.0
20260741,11,balanced_08,16,state_correlation_adaptive,2,1,0.0025,1996,96,0.1484482801476045,0.1484482801476045,0.002877494812472835,0.273984299771705,0.4851634927801404,0.24085220744815455,0.4,0.4,1.0,0.0025,0.013069865481914994,9.186266633498008,380.0
20260741,11,balanced_08,16,state_correlation_adaptive,3,1,0.0031046445301837096,1996,96,0.2783501253473528,0.2783501253473528,0.002879072615116227,0.2700496036394074,0.466430256747774,0.26352013961281856,0.4,0.4,1.0,0.0031046445301837096,0.020031734818691204,9.045361525760343,380.0
20260741,11,balanced_08,16,state_correlation_adaptive,4,1,0.0025,1996,96,0.22040296865522802,0.22040296865522802,0.23952903336362388,0.22031877163959598,0.5099157509535441,0.2697654774068599,0.4,0.4,1.0,0.0025,0.01575784950803778,7.991484826596904,380.0
20260741,11,balanced_08,16,state_correlation_adaptive,5,1,0.005946035575013605,1996,96,0.852186007927809,0.852186007927809,0.08854474501452449,0.2798347719863324,0.4081107451848646,0.31205448282880294,0.4,0.4,1.0,0.005946035575013605,0.03472282621230634,9.123631042266421,380.0
20260741,11,balanced_08,16,state_correlation_adaptive,6,1,0.0038555270635198514,1996,96,0.42069271923540286,0.42069271923540286,0.016146074616433134,0.33916637612242995,0.34542468047506003,0.3154089434025101,0.4,0.4,1.0,0.0038555270635198514,0.02833012093600646,10.352932375764585,380.0
20260741,11,balanced_08,16,state_correlation_adaptive,7,1,0.005946035575013605,1996,96,0.7533044791355556,0.7533044791355556,0.1856340549864816,0.43798701933227124,0.3191441835004064,0.24286879716732232,0.4,0.4,1.0,0.005946035575013605,0.04327934825375218,12.603088676232378,380.0
20260741,11,balanced_08,16,correlation_only_adaptive,0,1,0.0031046445301837096,1996,96,0.06179861575541229,0.3,0.29011222147913407,0.37978338145889734,0.3437139313493946,0.276502687191708,0.4,0.4,1.0,0.0031046445301837096,0.024387588184510884,11.301369352601279,380.0
20260741,11,balanced_08,16,correlation_only_adaptive,1,1,0.0038555270635198514,1996,96,0.3086126309046163,0.3,0.05324604044375531,0.22221488765218309,0.580785917369262,0.1969991949785549,0.4,0.4,1.0,0.0038555270635198514,0.01981130490053188,8.219816731628972,380.0
20260741,11,balanced_08,16,correlation_only_adaptive,2,2,0.0047880164034928676,1998,96,0.058113920658251654,0.3,0.092075929763415,0.10507889429085883,0.6685840055139252,0.2263371001952161,0.4,0.4,2.0,0.0047880164034928676,0.014914254113354976,4.647785207183663,317.0
20260741,11,balanced_08,16,correlation_only_adaptive,3,2,0.0047880164034928676,1998,96,0.393722088163938,0.3,0.2932815198397614,0.0959437183084291,0.6964733019159492,0.2075829797756216,0.4,0.4,2.0,0.0047880164034928676,0.014448373646743257,4.4439249206643545,317.0
20260741,11,balanced_08,16,correlation_only_adaptive,4,2,0.005946035575013605,1998,96,0.05756609326472584,0.3,0.16202675503389102,0.04205399561341953,0.7042727996215484,0.2536732047650321,0.4,0.4,2.0,0.005946035575013605,0.010780042153298268,2.995344888041583,317.0
20260741,11,balanced_08,16,correlation_only_adaptive,5,4,0.009170040432046712,2000,96,0.10049831163628625,0.3,0.4608927746196318,0.0,0.7199956756611334,0.2800043243388666,0.4,0.4,4.0,0.009170040432046712,0.005666009150300088,0.9990538481476264,238.0
20260741,11,balanced_08,16,correlation_only_adaptive,6,4,0.009170040432046712,2000,96,0.32748765562250415,0.3,0.09537049075452113,0.0,0.6956051465380472,0.3043948534619529,0.4,0.4,4.0,0.009170040432046712,0.005569846965252227,0.9779134384588568,238.0
20260741,11,balanced_08,16,correlation_only_adaptive,7,1,0.0031046445301837096,1996,96,0.6938025387998161,0.3,0.12215907654213662,0.3082543862619075,0.4378112498596631,0.2539343638784294,0.4,0.4,1.0,0.0031046445301837096,0.022367981359261706,9.867403252381951,380.0
20260741,11,balanced_08,16,state_oracle,0,1,0.0031046445301837096,2000,0,,,0.3,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0031046445301837096,0.024474559619965704,11.92166666666666,400.0
20260741,11,balanced_08,16,state_oracle,1,32,0.0025,1980,0,,,0.023639842032354537,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.005440446952291202,16.176108003815457,55.0
20260741,11,balanced_08,16,state_oracle,2,32,0.0025,1980,0,,,0.04849229939684989,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.006792826368477961,16.176108003815457,55.0
20260741,11,balanced_08,16,state_oracle,3,32,0.0025,1980,0,,,0.054987577889520876,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.007301270229411295,16.176108003815457,55.0
20260741,11,balanced_08,16,state_oracle,4,1,0.0025,2000,0,,,0.15451012272303574,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.016129312548305318,11.92166666666666,400.0
20260741,11,balanced_08,16,state_oracle,5,1,0.0025,2000,0,,,0.16196314564366013,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.016447727150676123,11.92166666666666,400.0
20260741,11,balanced_08,16,state_oracle,6,1,0.0025,2000,0,,,0.18619657426459554,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.017586709188497918,11.92166666666666,400.0
20260741,11,balanced_08,16,state_oracle,7,1,0.0031046445301837096,2000,0,,,0.29540793398371107,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0031046445301837096,0.024247321680639103,11.92166666666666,400.0
20260741,11,balanced_08,16,fixed_q1_oracle_eta,0,1,0.0031046445301837096,2000,0,,,0.3,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0031046445301837096,0.024474559619965704,11.92166666666666,400.0
20260741,11,balanced_08,16,fixed_q1_oracle_eta,1,1,0.0025,2000,0,,,0.023639842032354537,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.012981924714795565,11.92166666666666,400.0
20260741,11,balanced_08,16,fixed_q1_oracle_eta,2,1,0.0025,2000,0,,,0.0802209015306082,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.013775240306653039,11.92166666666666,400.0
20260741,11,balanced_08,16,fixed_q1_oracle_eta,3,1,0.0025,2000,0,,,0.2281289490765428,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.019932096836999286,11.92166666666666,400.0
20260741,11,balanced_08,16,fixed_q1_oracle_eta,4,1,0.0025,2000,0,,,0.2446384507150293,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.020985767703951524,11.92166666666666,400.0
20260741,11,balanced_08,16,fixed_q1_oracle_eta,5,1,0.0025,2000,0,,,0.0544505927776604,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.013306730389811616,11.92166666666666,400.0
20260741,11,balanced_08,16,fixed_q1_oracle_eta,6,1,0.0025,2000,0,,,0.09640577160310174,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.014161152937528945,11.92166666666666,400.0
20260741,11,balanced_08,16,fixed_q1_oracle_eta,7,1,0.0025,2000,0,,,0.1782044772733965,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.017193554142217238,11.92166666666666,400.0
20260741,11,balanced_08,16,fixed_q4_oracle_eta,0,4,0.0031046445301837096,2000,0,,,0.3,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0031046445301837096,0.0364546825075552,14.223727800901829,250.0
20260741,11,balanced_08,16,fixed_q4_oracle_eta,1,4,0.0025,2000,0,,,0.1914589202272439,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0025,0.02319539919653635,14.223727800901829,250.0
20260741,11,balanced_08,16,fixed_q4_oracle_eta,2,4,0.0025,2000,0,,,0.08379643646418176,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0025,0.014718200677845048,14.223727800901829,250.0
20260741,11,balanced_08,16,fixed_q4_oracle_eta,3,4,0.0025,2000,0,,,0.07038991945888705,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0025,0.014126892225300145,14.223727800901829,250.0
20260741,11,balanced_08,16,fixed_q4_oracle_eta,4,4,0.0025,2000,0,,,0.17807509214401196,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0025,0.02178062559909543,14.223727800901829,250.0
20260741,11,balanced_08,16,fixed_q4_oracle_eta,5,4,0.0025,2000,0,,,0.2037496705827336,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0025,0.024584894084767342,14.223727800901829,250.0
20260741,11,balanced_08,16,fixed_q4_oracle_eta,6,4,0.0025,2000,0,,,0.16908406627876166,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0025,0.020887751852821504,14.223727800901829,250.0
20260741,11,balanced_08,16,fixed_q4_oracle_eta,7,4,0.0038555270635198514,2000,0,,,0.3038751561556784,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0038555270635198514,0.03687428465162105,14.223727800901829,250.0
20260741,11,balanced_08,16,fixed_q8_oracle_eta,0,8,0.0038555270635198514,1992,0,,,0.3,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0038555270635198514,0.0458495321531092,14.96731000693721,166.0
20260741,11,balanced_08,16,fixed_q8_oracle_eta,1,8,0.0038555270635198514,1992,0,,,0.28078252552984684,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0038555270635198514,0.04276558121430411,14.96731000693721,166.0
20260741,11,balanced_08,16,fixed_q8_oracle_eta,2,8,0.0025,1992,0,,,0.023765968868644197,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0025,0.010850768149254796,14.96731000693721,166.0
20260741,11,balanced_08,16,fixed_q8_oracle_eta,3,8,0.0025,1992,0,,,0.03899453910504208,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0025,0.011266368221494575,14.96731000693721,166.0
20260741,11,balanced_08,16,fixed_q8_oracle_eta,4,8,0.0025,1992,0,,,0.08743854954885937,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0025,0.01393024201080651,14.96731000693721,166.0
20260741,11,balanced_08,16,fixed_q8_oracle_eta,5,8,0.0025,1992,0,,,0.03279184096666944,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0025,0.011072734942568857,14.96731000693721,166.0
20260741,11,balanced_08,16,fixed_q8_oracle_eta,6,8,0.0025,1992,0,,,0.20111185476626345,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0025,0.02819519919004131,14.96731000693721,166.0
20260741,11,balanced_08,16,fixed_q8_oracle_eta,7,8,0.0025,1992,0,,,0.20533469151440115,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0025,0.028943654353330205,14.96731000693721,166.0
20260741,11,balanced_08,16,fixed_q32_oracle_eta,0,32,0.0047880164034928676,1980,0,,,0.3,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0047880164034928676,0.06900733048561261,16.176108003815457,55.0
20260741,11,balanced_08,16,fixed_q32_oracle_eta,1,32,0.005946035575013605,1980,0,,,0.3523980113766325,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.005946035575013605,0.08771692858592513,16.176108003815457,55.0
20260741,11,balanced_08,16,fixed_q32_oracle_eta,2,32,0.005946035575013605,1980,0,,,0.3306804319897811,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.005946035575013605,0.08031508606700136,16.176108003815457,55.0
20260741,11,balanced_08,16,fixed_q32_oracle_eta,3,32,0.0038555270635198514,1980,0,,,0.26795940290458525,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0038555270635198514,0.05772885056414825,16.176108003815457,55.0
20260741,11,balanced_08,16,fixed_q32_oracle_eta,4,32,0.0038555270635198514,1980,0,,,0.2742514034034412,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0038555270635198514,0.0598098105723241,16.176108003815457,55.0
20260741,11,balanced_08,16,fixed_q32_oracle_eta,5,32,0.0025,1980,0,,,0.11265630015952842,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.01458639120808504,16.176108003815457,55.0
20260741,11,balanced_08,16,fixed_q32_oracle_eta,6,32,0.0025,1980,0,,,0.043209268552893164,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.006423702177533272,16.176108003815457,55.0
20260741,11,balanced_08,16,fixed_q32_oracle_eta,7,32,0.0025,1980,0,,,0.028088188908555068,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.005603053084816459,16.176108003815457,55.0
20260742,12,independent,4,state_correlation_adaptive,0,32,0.04177095129709654,1968,96,0.16460776001685057,0.16460776001685057,0.273662758397304,0.0,0.0,1.0,0.0,0.0,32.0,0.04177095129709654,0.0012882373763568387,0.04687499999999999,52.0
20260742,12,independent,4,state_correlation_adaptive,1,32,0.03363585661014857,1968,96,0.09184618924601534,0.09184618924601534,0.02283478088160252,0.0,0.0,1.0,0.0,0.0,32.0,0.03363585661014857,0.0010194891346216504,0.04687499999999999,52.0
20260742,12,independent,4,state_correlation_adaptive,2,32,0.04177095129709654,1968,96,0.1937320479095565,0.1937320479095565,0.06316816677410578,0.0,0.0,1.0,0.0,0.0,32.0,0.04177095129709654,0.0013812286254791155,0.04687499999999999,52.0
20260742,12,independent,4,state_correlation_adaptive,3,32,0.0047880164034928676,1968,96,0.015608398810823695,0.015608398810823695,0.008740351385203762,0.0,0.0,1.0,0.0,0.0,32.0,0.0047880164034928676,0.00019212026768435466,0.04687499999999999,52.0
20260742,12,independent,4,state_correlation_adaptive,4,32,0.0025,1968,96,0.01,0.01,0.009491959446591449,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,9.05433501605773e-05,0.04687499999999999,52.0
20260742,12,independent,4,state_correlation_adaptive,5,32,0.03363585661014857,1968,96,0.09845822501002169,0.09845822501002169,0.012182231493807455,0.0,0.0,1.0,0.0,0.0,32.0,0.03363585661014857,0.0010495305089923803,0.04687499999999999,52.0
20260742,12,independent,4,state_correlation_adaptive,6,8,0.01414213562373095,1992,96,0.16085003503226003,0.16085003503226003,0.07522297829210593,0.0015670663939957737,0.0,0.9984329336060042,0.0,0.0,8.0,0.01414213562373095,0.002003284757991062,0.2436818129079793,158.0
20260742,12,independent,4,state_correlation_adaptive,7,32,0.0025,1968,96,0.024273919269319197,0.024273919269319197,0.037337818556120735,0.008644683174603042,0.03133943488213785,0.9600158819432592,0.0,0.0,32.0,0.0025,0.0005768956061313566,0.42654611844719187,52.0
20260742,12,independent,4,correlation_only_adaptive,0,32,0.05187358218604038,1968,96,0.16460776001685057,0.3,0.273662758397304,0.0,0.0,1.0,0.0,0.0,32.0,0.05187358218604038,0.0015557662889732519,0.04687499999999999,52.0
20260742,12,independent,4,correlation_only_adaptive,1,32,0.05187358218604038,1968,96,0.07826184338198114,0.3,0.010444222619683035,0.0,0.0,1.0,0.0,0.0,32.0,0.05187358218604038,0.0015557662889732519,0.04687499999999999,52.0
20260742,12,independent,4,correlation_only_adaptive,2,32,0.05187358218604038,1968,96,0.18142671527986243,0.3,0.07439211104102855,0.0,0.0,1.0,0.0,0.0,32.0,0.05187358218604038,0.0015557662889732519,0.04687499999999999,52.0
20260742,12,independent,4,correlation_only_adaptive,3,32,0.05187358218604038,1968,96,0.011519212038296797,0.3,0.012470181842701985,0.0,0.0,1.0,0.0,0.0,32.0,0.05187358218604038,0.0015557662889732519,0.04687499999999999,52.0
20260742,12,independent,4,correlation_only_adaptive,4,32,0.05187358218604038,1968,96,0.018863999081329078,0.3,0.020796608799438787,0.0,0.0,1.0,0.0,0.0,32.0,0.05187358218604038,0.0015557662889732519,0.04687499999999999,52.0
20260742,12,independent,4,correlation_only_adaptive,5,32,0.05187358218604038,1968,96,0.05717464772027142,0.3,0.049837822332628616,0.0,0.0,1.0,0.0,0.0,32.0,0.05187358218604038,0.0015557662889732519,0.04687499999999999,52.0
20260742,12,independent,4,correlation_only_adaptive,6,32,0.05187358218604038,1968,96,0.13920168025345853,0.3,0.09496888316277173,0.0,0.0,1.0,0.0,0.0,32.0,0.05187358218604038,0.0015557662889732519,0.04687499999999999,52.0
20260742,12,independent,4,correlation_only_adaptive,7,2,0.007384130729697496,1998,96,0.2486561939209131,0.3,0.018710003795193827,0.017343032870330597,0.0,0.9826569671296694,0.0,0.0,2.0,0.007384130729697496,0.005299785806888902,1.22012811333568,317.0
20260742,12,independent,4,state_oracle,0,32,0.05187358218604038,1980,0,,,0.3,0.0,0.0,1.0,0.0,0.0,32.0,0.05187358218604038,0.0014912385713762,0.04687499999999999,55.0
20260742,12,independent,4,state_oracle,1,32,0.027085110938737847,1980,0,,,0.07521920014768337,0.0,0.0,1.0,0.0,0.0,32.0,0.027085110938737847,0.0008823715994732459,0.04687499999999999,55.0
20260742,12,independent,4,state_oracle,2,32,0.007384130729697496,1980,0,,,0.021265840182331765,0.0,0.0,1.0,0.0,0.0,32.0,0.007384130729697496,0.00029907154626928245,0.04687499999999999,55.0
20260742,12,independent,4,state_oracle,3,32,0.0038555270635198514,1980,0,,,0.014169496749642733,0.0,0.0,1.0,0.0,0.0,32.0,0.0038555270635198514,0.00016238688423845024,0.04687499999999999,55.0
20260742,12,independent,4,state_oracle,4,32,0.0025,1980,0,,,0.00976951896615071,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,8.665485077246408e-05,0.04687499999999999,55.0
20260742,12,independent,4,state_oracle,5,32,0.0025,1980,0,,,0.007874642926904431,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,6.122849205268562e-05,0.04687499999999999,55.0
20260742,12,independent,4,state_oracle,6,32,0.0025,1980,0,,,0.008236330876446481,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,6.563674894656604e-05,0.04687499999999999,55.0
20260742,12,independent,4,state_oracle,7,32,0.0031046445301837096,1980,0,,,0.013453791084933919,0.0,0.0,1.0,0.0,0.0,32.0,0.0031046445301837096,0.00014966399718782615,0.04687499999999999,55.0
20260742,12,independent,4,fixed_q1_oracle_eta,0,1,0.005946035575013605,2000,0,,,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.005946035575013605,0.0051973829943886335,1.4999999999999998,400.0
20260742,12,independent,4,fixed_q1_oracle_eta,1,1,0.0025,2000,0,,,0.00048010440278637746,0.0,0.0,1.0,0.0,0.0,1.0,0.0025,0.001623941997794625,1.4999999999999998,400.0
20260742,12,independent,4,fixed_q1_oracle_eta,2,1,0.0025,2000,0,,,0.029040144474271716,0.0,0.0,1.0,0.0,0.0,1.0,0.0025,0.001737757734559161,1.4999999999999998,400.0
20260742,12,independent,4,fixed_q1_oracle_eta,3,1,0.0025,2000,0,,,0.019885730779293544,0.0,0.0,1.0,0.0,0.0,1.0,0.0025,0.0016772943261517733,1.4999999999999998,400.0
20260742,12,independent,4,fixed_q1_oracle_eta,4,1,0.0025,2000,0,,,0.01735176197140153,0.0,0.0,1.0,0.0,0.0,1.0,0.0025,0.001664556210626427,1.4999999999999998,400.0
20260742,12,independent,4,fixed_q1_oracle_eta,5,1,0.0025,2000,0,,,0.03478086309233632,0.0,0.0,1.0,0.0,0.0,1.0,0.0025,0.0017872176538923615,1.4999999999999998,400.0
20260742,12,independent,4,fixed_q1_oracle_eta,6,1,0.0025,2000,0,,,0.01893124823811502,0.0,0.0,1.0,0.0,0.0,1.0,0.0025,0.0016722926771775577,1.4999999999999998,400.0
20260742,12,independent,4,fixed_q1_oracle_eta,7,1,0.0025,2000,0,,,0.026914331193483285,0.0,0.0,1.0,0.0,0.0,1.0,0.0025,0.0017217000311012481,1.4999999999999998,400.0
20260742,12,independent,4,fixed_q4_oracle_eta,0,4,0.011387886347566916,2000,0,,,0.3,0.0,0.0,1.0,0.0,0.0,4.0,0.011387886347566916,0.0024336881712942863,0.37499999999999994,250.0
20260742,12,independent,4,fixed_q4_oracle_eta,1,4,0.0025,2000,0,,,0.0033278709741737765,0.0,0.0,1.0,0.0,0.0,4.0,0.0025,0.00033824775429072283,0.37499999999999994,250.0
20260742,12,independent,4,fixed_q4_oracle_eta,2,4,0.0025,2000,0,,,0.002687510100110821,0.0,0.0,1.0,0.0,0.0,4.0,0.0025,0.00033714585954233576,0.37499999999999994,250.0
20260742,12,independent,4,fixed_q4_oracle_eta,3,4,0.0025,2000,0,,,0.0013423450127885831,0.0,0.0,1.0,0.0,0.0,4.0,0.0025,0.00033559519734909437,0.37499999999999994,250.0
20260742,12,independent,4,fixed_q4_oracle_eta,4,4,0.0025,2000,0,,,0.010799517608867803,0.0,0.0,1.0,0.0,0.0,4.0,0.0025,0.00036844243171982896,0.37499999999999994,250.0
20260742,12,independent,4,fixed_q4_oracle_eta,5,4,0.0025,2000,0,,,0.01053430378637373,0.0,0.0,1.0,0.0,0.0,4.0,0.0025,0.00036682391574858943,0.37499999999999994,250.0
20260742,12,independent,4,fixed_q4_oracle_eta,6,4,0.0025,2000,0,,,0.003547195186543023,0.0,0.0,1.0,0.0,0.0,4.0,0.0025,0.0003386790902242627,0.37499999999999994,250.0
20260742,12,independent,4,fixed_q4_oracle_eta,7,4,0.0025,2000,0,,,0.012952358344228946,0.0,0.0,1.0,0.0,0.0,4.0,0.0025,0.00038306965861831016,0.37499999999999994,250.0
20260742,12,independent,4,fixed_q8_oracle_eta,0,8,0.017562521603732995,1992,0,,,0.3,0.0,0.0,1.0,0.0,0.0,8.0,0.017562521603732995,0.0019073283269928304,0.18749999999999997,166.0
20260742,12,independent,4,fixed_q8_oracle_eta,1,8,0.0025,1992,0,,,0.009582001547222291,0.0,0.0,1.0,0.0,0.0,8.0,0.0025,0.00017244183445170994,0.18749999999999997,166.0
20260742,12,independent,4,fixed_q8_oracle_eta,2,8,0.0025,1992,0,,,0.0017721620094495192,0.0,0.0,1.0,0.0,0.0,8.0,0.0025,0.00013381567722493004,0.18749999999999997,166.0
20260742,12,independent,4,fixed_q8_oracle_eta,3,8,0.0025,1992,0,,,0.015814228370385538,0.0,0.0,1.0,0.0,0.0,8.0,0.0025,0.00024138587759085805,0.18749999999999997,166.0
20260742,12,independent,4,fixed_q8_oracle_eta,4,8,0.0025,1992,0,,,0.01916714856647625,0.0,0.0,1.0,0.0,0.0,8.0,0.0025,0.0002924768729899275,0.18749999999999997,166.0
20260742,12,independent,4,fixed_q8_oracle_eta,5,8,0.0025,1992,0,,,0.010110163361331073,0.0,0.0,1.0,0.0,0.0,8.0,0.0025,0.00017697231958737673,0.18749999999999997,166.0
20260742,12,independent,4,fixed_q8_oracle_eta,6,8,0.0025,1992,0,,,0.004589499311708484,0.0,0.0,1.0,0.0,0.0,8.0,0.0025,0.00014162284724406697,0.18749999999999997,166.0
20260742,12,independent,4,fixed_q8_oracle_eta,7,8,0.0025,1992,0,,,0.007063192511791832,0.0,0.0,1.0,0.0,0.0,8.0,0.0025,0.000154178992848699,0.18749999999999997,166.0
20260742,12,independent,4,fixed_q32_oracle_eta,0,32,0.05187358218604038,1980,0,,,0.3,0.0,0.0,1.0,0.0,0.0,32.0,0.05187358218604038,0.0014912385713762,0.04687499999999999,55.0
20260742,12,independent,4,fixed_q32_oracle_eta,1,32,0.027085110938737847,1980,0,,,0.07521920014768337,0.0,0.0,1.0,0.0,0.0,32.0,0.027085110938737847,0.0008823715994732459,0.04687499999999999,55.0
20260742,12,independent,4,fixed_q32_oracle_eta,2,32,0.007384130729697496,1980,0,,,0.021265840182331765,0.0,0.0,1.0,0.0,0.0,32.0,0.007384130729697496,0.00029907154626928245,0.04687499999999999,55.0
20260742,12,independent,4,fixed_q32_oracle_eta,3,32,0.0038555270635198514,1980,0,,,0.014169496749642733,0.0,0.0,1.0,0.0,0.0,32.0,0.0038555270635198514,0.00016238688423845024,0.04687499999999999,55.0
20260742,12,independent,4,fixed_q32_oracle_eta,4,32,0.0025,1980,0,,,0.00976951896615071,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,8.665485077246408e-05,0.04687499999999999,55.0
20260742,12,independent,4,fixed_q32_oracle_eta,5,32,0.0025,1980,0,,,0.007874642926904431,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,6.122849205268562e-05,0.04687499999999999,55.0
20260742,12,independent,4,fixed_q32_oracle_eta,6,32,0.0025,1980,0,,,0.008236330876446481,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,6.563674894656604e-05,0.04687499999999999,55.0
20260742,12,independent,4,fixed_q32_oracle_eta,7,32,0.0031046445301837096,1980,0,,,0.013453791084933919,0.0,0.0,1.0,0.0,0.0,32.0,0.0031046445301837096,0.00014966399718782615,0.04687499999999999,55.0
20260742,12,global_08,4,state_correlation_adaptive,0,1,0.0025,1996,96,0.19336739372760772,0.19336739372760772,0.2690612170035828,0.3083566057242392,0.0,0.6916433942757607,0.8,0.0,1.0,0.0025,0.01487936271810249,8.734045970290644,380.0
20260742,12,global_08,4,state_correlation_adaptive,1,1,0.0038555270635198514,1996,96,0.35920334303340984,0.35920334303340984,0.24126872598409835,0.3928337917433759,0.0,0.6071662082566242,0.8,0.0,1.0,0.0038555270635198514,0.02644823624992347,10.715880754299592,380.0
